Date,PG,KO,PEP,WMT,COST,MO,PM,MDLZ,KMB,CL,GIS,HSY,SYY,KR,TAP,STZ,EL,CPB,CHD
2016-12-29,66.17483520507812,31.367212295532227,79.9539794921875,19.841026306152344,137.13885498046875,36.74085998535156,58.75809097290039,36.63433837890625,84.30874633789062,53.27207565307617,45.182308197021484,83.97845458984375,44.4323844909668,28.65390968322754,77.91084289550781,133.8820343017578,68.97569274902344,45.36235427856445,39.91511154174805
2016-12-30,65.96305084228516,31.261640548706055,79.67982482910156,19.800922393798828,136.27066040039062,36.61630630493164,58.60435104370117,36.2176628112793,83.60543823242188,52.908260345458984,44.75482940673828,83.52619934082031,43.995365142822266,28.587627410888672,77.34648895263672,133.507568359375,68.27942657470703,45.00511169433594,39.35405731201172
2017-01-02,,,,,,,,,,,,,,,,,,,
2017-01-03,66.05715942382812,31.518009185791016,79.69506072998047,19.669145584106445,135.947265625,36.6217155456543,58.43781661987305,36.642494201660156,83.92777252197266,52.98910140991211,44.98668670654297,83.92191314697266,43.70137023925781,27.93320655822754,77.79957580566406,134.76158142089844,69.02926635742188,45.131649017333984,39.48764419555664
2017-01-04,66.29253387451172,31.4049072265625,79.84736633300781,19.783737182617188,135.9727783203125,36.74085998535156,57.91896438598633,36.601646423339844,84.38201141357422,53.571224212646484,44.97219467163086,84.08342742919922,44.101051330566406,27.53558349609375,79.01567840576172,137.58311462402344,70.252197265625,45.4442253112793,39.8082389831543
2017-01-05,66.73185729980469,31.480308532714844,79.74073028564453,19.82670783996582,138.65379333496094,36.784175872802734,58.37376022338867,36.76505661010742,84.99004364013672,54.04823684692383,45.10261535644531,83.5423355102539,43.957183837890625,27.510726928710938,79.23026275634766,127.79493713378906,70.16293334960938,45.347476959228516,39.97746276855469
2017-01-06,66.70833587646484,31.47276496887207,79.62651062011719,19.554555892944336,138.58567810058594,36.94662857055664,58.828548431396484,36.8140754699707,85.29776763916016,54.4605827331543,44.88356399536133,84.39837646484375,44.2689208984375,27.427894592285156,79.31771087646484,130.13748168945312,70.6628189086914,45.176307678222656,39.95964050292969
2017-01-09,66.21408081054688,31.15607452392578,78.788818359375,19.683469772338867,137.00267028808594,36.795005798339844,58.48904800415039,36.511783599853516,83.98638153076172,53.700584411621094,44.2191047668457,83.897705078125,44.50873565673828,27.27049446105957,78.11751556396484,130.86026000976562,69.84158325195312,44.72715759277344,39.45203399658203
2017-01-10,65.50016021728516,30.944950103759766,77.65414428710938,19.54596519470215,137.58990478515625,36.67045974731445,57.98301696777344,36.086936950683594,83.78124237060547,52.867828369140625,44.1387825012207,84.65682220458984,44.228965759277344,27.494157791137695,76.63114166259766,129.9632568359375,69.04713439941406,44.92177200317383,38.810813903808594
2017-01-11,65.7041244506836,30.95250129699707,77.53230285644531,19.631900787353516,137.48780822753906,36.6325569152832,57.9317626953125,36.822242736816406,83.81790161132812,52.80314636230469,44.52577590942383,84.75373077392578,44.19697952270508,27.39474868774414,76.0429458618164,129.75428771972656,69.92192840576172,45.02658462524414,38.792999267578125
2017-01-12,65.77473449707031,30.877094268798828,77.55513763427734,19.47147560119629,137.7686309814453,36.556739807128906,57.97661209106445,36.67517852783203,83.85453796386719,53.239742279052734,44.73752212524414,84.53565979003906,43.885231018066406,27.76753044128418,75.85218048095703,128.47418212890625,70.64498138427734,46.08955764770508,38.712860107421875
2017-01-13,65.90813446044922,30.82431411743164,77.33427429199219,19.23084831237793,137.7601776123047,36.59464645385742,57.90614700317383,36.43824768066406,83.94976806640625,53.26400375366211,44.59878921508789,84.67296600341797,43.94118881225586,28.24799919128418,77.59288787841797,129.9980926513672,70.33255767822266,46.20184326171875,38.98893356323242
2017-01-16,,,,,,,,,,,,,,,,,,,
2017-01-17,66.84951782226562,31.080678939819336,77.82166290283203,19.60038948059082,139.41981506347656,37.082000732421875,59.1616325378418,36.683353424072266,85.00473022460938,54.250370025634766,45.255943298339844,84.93136596679688,43.869239807128906,28.861000061035156,77.82341003417969,133.873291015625,71.27877807617188,46.478816986083984,39.64795684814453
2017-01-18,67.15791320800781,31.133468627929688,78.24050903320312,19.511587142944336,139.8113250732422,37.450225830078125,59.88545227050781,36.78955078125,85.27578735351562,54.864830017089844,45.32896423339844,85.31898498535156,44.165008544921875,28.91898536682129,78.05390930175781,131.0430450439453,70.7610092163086,46.628536224365234,39.8438835144043
2017-01-19,66.97608184814453,31.020357131958008,77.95113372802734,19.371213912963867,139.32614135742188,37.66140365600586,60.11607360839844,36.430076599121094,84.90947723388672,54.515167236328125,45.014984130859375,84.97174072265625,42.86204147338867,28.380535125732422,77.52930450439453,130.26806640625,70.42179870605469,46.591102600097656,40.0130729675293
2017-01-20,69.15060424804688,31.15607452392578,78.62128448486328,19.245166778564453,139.78582763671875,37.910499572753906,60.57725524902344,36.92845916748047,85.14390563964844,55.25514602661133,45.57720947265625,85.25437927246094,43.013916015625,28.23971176147461,77.59288787841797,130.69479370117188,71.08235931396484,47.040245056152344,40.56523132324219
2017-01-23,68.7631607055664,31.239023208618164,79.20767974853516,19.09334373474121,138.73892211914062,38.20290756225586,60.69899368286133,36.65066146850586,85.7007064819336,54.92988204956055,45.358177185058594,85.0363540649414,42.7821044921875,27.775808334350586,76.4562759399414,131.9749298095703,71.10022735595703,47.24983215332031,40.54741668701172
2017-01-24,69.4748306274414,31.59340476989746,79.74073028564453,19.308189392089844,139.30056762695312,38.316619873046875,61.352317810058594,36.70785140991211,89.22454833984375,55.507232666015625,45.7597541809082,86.0215835571289,42.7821044921875,27.65983772277832,77.00470733642578,133.2811737060547,72.11785125732422,47.384578704833984,41.046119689941406
2017-01-25,68.92129516601562,31.759292602539062,79.66459655761719,19.162092208862305,139.70068359375,38.42491912841797,61.74306106567383,36.838584899902344,89.37838745117188,55.64548873901367,46.00801086425781,85.84392547607422,42.4063835144043,27.726104736328125,77.09215545654297,134.18682861328125,73.2069091796875,47.2348747253418,41.17081832885742
2017-01-26,68.47846984863281,31.525548934936523,79.30667877197266,19.11625862121582,139.64109802246094,38.365360260009766,61.72386169433594,36.4464225769043,89.48828125,55.49097442626953,45.78166198730469,85.33513641357422,42.390411376953125,27.949777603149414,76.33702850341797,130.59901428222656,73.16227722167969,46.87555694580078,41.055049896240234
2017-01-27,68.57337951660156,31.25410270690918,78.80406188964844,18.80973243713379,137.9303741455078,38.46281433105469,61.698219299316406,36.111446380615234,88.63113403320312,52.5960807800293,45.79627227783203,85.20594024658203,42.12662124633789,27.63498878479004,75.7885971069336,129.6846160888672,72.2696304321289,46.84560775756836,40.37822341918945
2017-01-30,68.59708404541016,31.201324462890625,78.9639892578125,19.027450561523438,138.94314575195312,38.60902786254883,61.467628479003906,36.29935836791992,88.34542846679688,52.47410202026367,45.70865249633789,84.85060119628906,42.158599853515625,27.833797454833984,75.88396453857422,129.1795196533203,72.18928527832031,46.69589614868164,40.351505279541016
2017-01-31,69.26920318603516,31.344585418701172,79.03253173828125,19.119123458862305,139.5389862060547,38.54405212402344,61.57652282714844,36.17679977416992,88.74102783203125,52.5147590637207,45.62103271484375,85.17362976074219,41.934783935546875,28.132017135620117,76.71856689453125,130.41610717773438,72.4927749633789,46.58361053466797,40.27134323120117
2017-02-01,69.05572509765625,31.110837936401367,78.44611358642578,18.973020553588867,137.7601776123047,38.657772064208984,61.46121597290039,35.85818099975586,88.65310668945312,52.62860870361328,44.810543060302734,84.89098358154297,41.607032775878906,27.70125389099121,76.63909149169922,130.49452209472656,71.34124755859375,46.77825164794922,40.29806137084961
2017-02-02,69.3957290649414,31.216402053833008,79.22291564941406,19.107667922973633,143.11358642578125,38.69026184082031,63.31241989135742,35.95621871948242,88.94617462158203,53.40925216674805,45.06610107421875,85.27054595947266,41.87081527709961,28.24799919128418,76.26551055908203,129.98939514160156,73.1979751586914,47.279788970947266,40.54741668701172
2017-02-03,69.11896514892578,31.321962356567383,80.04535675048828,19.050369262695312,143.25828552246094,38.71192169189453,64.7664794921875,36.24217224121094,89.04141235351562,53.64506530761719,45.80357360839844,86.39306640625,41.998714447021484,28.18171501159668,77.10008239746094,129.8152618408203,74.10847473144531,47.36960983276367,40.79677200317383
2017-02-06,69.111083984375,31.337051391601562,79.6341323852539,19.02172088623047,142.16033935546875,38.6036262512207,64.05545806884766,35.95621871948242,88.82162475585938,53.25474166870117,44.86165237426758,86.74030303955078,40.927574157714844,27.90834617614746,76.68675994873047,130.4248809814453,73.92994689941406,46.86058044433594,40.476165771484375
2017-02-07,69.59342956542969,31.59340476989746,80.42613220214844,19.162092208862305,142.57742309570312,39.09639358520508,65.09956359863281,35.8908576965332,89.70805358886719,54.12483596801758,45.13911819458008,86.56263732910156,41.750911712646484,27.403038024902344,75.42295837402344,132.72125244140625,74.44770050048828,47.33218765258789,42.09700393676758
2017-02-08,69.846435546875,31.683897018432617,80.48705291748047,19.42564582824707,143.72946166992188,39.069313049316406,65.7401123046875,36.33204650878906,90.05972290039062,54.149234771728516,45.43119430541992,86.39306640625,41.431175231933594,27.2042179107666,76.00318908691406,134.97401428222656,73.6353759765625,47.459449768066406,42.59571838378906
2017-02-09,70.11531066894531,31.10330581665039,80.70024871826172,19.789466857910156,145.89712524414062,39.253421783447266,65.8298110961914,36.519954681396484,90.53593444824219,54.1573600769043,46.04452896118164,87.30559539794922,41.766902923583984,27.74267578125,76.83780670166016,135.97811889648438,73.78713989257812,47.788814544677734,42.8094482421875
2017-02-10,69.56179809570312,30.59811019897461,80.7992935180664,19.485803604125977,146.78468322753906,39.215518951416016,65.7401123046875,36.75688171386719,90.51395416259766,55.06813049316406,45.82548141479492,86.90989685058594,42.06267166137695,27.734392166137695,76.26551055908203,135.73367309570312,73.72464752197266,47.36213684082031,42.96085739135742
2017-02-13,69.83063507080078,30.62826919555664,81.11914825439453,19.414186477661133,146.7505645751953,39.009735107421875,65.8041763305664,36.78955078125,90.42603302001953,55.060001373291016,45.9203987121582,87.3863525390625,42.21455383300781,27.609683990478516,76.47217559814453,135.76861572265625,73.72464752197266,47.48190689086914,43.12113952636719
2017-02-14,69.4748306274414,30.56040382385254,81.42373657226562,19.669145584106445,148.1756591796875,38.923095703125,65.70809936523438,36.75688171386719,90.02310180664062,55.08437728881836,46.066429138183594,87.49132537841797,42.150604248046875,27.49329376220703,79.08720397949219,136.11788940429688,74.31379699707031,47.182472229003906,43.2191047668457
2017-02-15,72.0526351928711,30.4925479888916,81.279052734375,19.67774200439453,149.34487915039062,39.08012771606445,65.93229675292969,37.067344665527344,91.14398193359375,55.79183578491211,46.139442443847656,87.86282348632812,42.16658020019531,27.85909652709961,78.7136459350586,136.39732360839844,74.57266998291016,47.49687194824219,43.45066452026367
2017-02-16,71.79167938232422,31.065595626831055,82.33759307861328,19.72930335998535,149.98492431640625,39.37255096435547,65.97071838378906,35.2944450378418,92.76307678222656,56.10898971557617,44.934669494628906,86.93412780761719,42.07067108154297,28.21658706665039,79.32566833496094,138.40554809570312,74.33164978027344,46.82315444946289,43.74568557739258
2017-02-17,72.0289077758789,31.08821678161621,82.3604507446289,19.872539520263672,150.0788116455078,39.513343811035156,66.39990234375,34.72254943847656,96.6532211303711,58.53226089477539,43.24796676635742,86.61109161376953,41.84684753417969,28.274776458740234,80.74844360351562,140.85914611816406,75.87598419189453,43.77647399902344,44.43410873413086
2017-02-20,,,,,,,,,,,,,,,,,,,
2017-02-21,72.487548828125,31.261640548706055,83.28192901611328,20.468400955200195,151.00045776367188,39.881561279296875,66.97638702392578,36.740543365478516,98.63859558105469,59.50804138183594,44.55498123168945,87.6043930053711,42.21455383300781,28.449365615844727,79.90589904785156,139.78517150878906,75.55460357666016,44.12830352783203,44.35365295410156
2017-02-22,72.3056869506836,31.367212295532227,83.31999206542969,20.542884826660156,150.63348388671875,39.8544921875,66.95719909667969,36.479095458984375,98.77779388427734,59.7601318359375,44.24100875854492,87.67584991455078,42.16658020019531,27.626314163208008,79.65951538085938,139.88124084472656,75.16181182861328,44.29298782348633,44.4251594543457
2017-02-23,72.06051635742188,31.412437438964844,83.41899108886719,20.42829704284668,150.07028198242188,40.32017517089844,68.23188018798828,36.67517852783203,98.41877746582031,60.532657623291016,44.379737854003906,88.2444076538086,42.278499603271484,27.426788330078125,79.52438354492188,134.11831665039062,75.00116729736328,44.21064758300781,44.36259078979492
2017-02-24,71.9972915649414,31.502925872802734,83.63985443115234,20.737686157226562,151.5295867919922,40.30392074584961,69.00055694580078,37.07551956176758,97.9206314086914,59.64629364013672,44.810543060302734,88.44745635986328,42.52629470825195,27.67620086669922,80.62577819824219,138.7024688720703,75.06389617919922,44.24807357788086,44.28211975097656
2017-02-27,71.87078094482422,31.419986724853516,83.21334838867188,20.551477432250977,151.58071899414062,40.390567779541016,69.62828826904297,35.7601318359375,97.16604614257812,59.077056884765625,43.766395568847656,87.55404663085938,42.24652099609375,26.786636352539062,79.4285888671875,137.78565979003906,74.36480712890625,44.143272399902344,44.3089485168457
2017-02-28,72.01309967041016,31.638660430908203,84.05865478515625,20.31943702697754,151.20529174804688,40.56926345825195,70.04464721679688,35.88268280029297,97.10742950439453,59.34542465209961,44.08036804199219,88.00074005126953,42.14261245727539,26.43746566772461,80.12294006347656,138.6675262451172,74.25723266601562,44.42772674560547,44.55927276611328
2017-03-01,72.47962951660156,31.789461135864258,84.13764953613281,20.181926727294922,151.7855987548828,40.937477111816406,70.6019515991211,35.98072814941406,97.6129379272461,59.73577117919922,44.211795806884766,88.8535385131836,42.4863395690918,26.653614044189453,79.54033660888672,139.36602783203125,75.3327865600586,44.532535552978516,44.90795135498047
2017-03-02,71.88660430908203,32.0232048034668,84.42902374267578,20.270734786987305,151.88800048828125,41.002479553222656,70.33291625976562,35.768306732177734,98.53601837158203,59.96342849731445,44.47465896606445,88.63426971435547,42.19057083129883,25.498008728027344,78.6065444946289,138.33570861816406,74.31995391845703,44.78704833984375,44.8721923828125
2017-03-03,71.56238555908203,32.03074645996094,84.77405548095703,20.06161117553711,145.2997283935547,40.92123794555664,70.59555053710938,35.72745895385742,97.91329956054688,59.841453552246094,44.34323501586914,88.25254821777344,41.718955993652344,24.633399963378906,79.69197082519531,138.62384033203125,74.34686279296875,44.56996536254883,44.56822204589844
2017-03-06,71.45958709716797,31.80453109741211,84.06098937988281,20.018640518188477,142.28726196289062,40.926658630371094,70.28805541992188,35.6620979309082,97.67884063720703,60.00408935546875,44.124183654785156,88.20378875732422,41.69496536254883,24.41724395751953,78.39904022216797,137.78565979003906,74.13175201416016,44.382816314697266,44.40727615356445
2017-03-07,71.39632415771484,31.661270141601562,83.82327270507812,20.01578140258789,142.51766967773438,41.2082405090332,70.81333923339844,35.31895065307617,97.71549987792969,59.947166442871094,43.99275588989258,87.83831024169922,41.8068733215332,23.95167350769043,77.40939331054688,137.27047729492188,74.18553161621094,44.233097076416016,44.30000686645508
2017-03-08,71.27770233154297,31.661270141601562,83.80795288085938,20.14275360107422,141.86907958984375,41.067447662353516,70.28166961669922,35.24542999267578,97.67121124267578,59.49181365966797,43.86132049560547,88.17941284179688,41.830848693847656,24.109630584716797,77.23377227783203,136.5457000732422,74.32893371582031,43.91120529174805,44.264244079589844
2017-03-09,71.43584442138672,31.69144058227539,83.59324645996094,20.160058975219727,141.46795654296875,41.256980895996094,70.640380859375,35.78465270996094,97.93689727783203,59.66254425048828,44.270206451416016,88.82109069824219,41.902801513671875,23.968303680419922,77.2497329711914,136.03054809570312,74.28412628173828,44.18818283081055,44.37152099609375
2017-03-10,72.01309967041016,31.887479782104492,84.03032684326172,20.229320526123047,141.1266326904297,41.39775466918945,70.80691528320312,35.825496673583984,98.80772399902344,60.38627243041992,44.226402282714844,88.47183990478516,41.69496536254883,23.959983825683594,77.49715423583984,137.5760498046875,76.88335418701172,44.307952880859375,44.729148864746094
2017-03-13,72.20289611816406,31.97115707397461,83.89228057861328,20.186031341552734,140.42686462402344,41.2940559387207,71.11438751220703,36.11962890625,98.69701385498047,60.093536376953125,44.18989562988281,88.2850112915039,41.47113800048828,23.851909637451172,77.80841827392578,138.30078125,76.515869140625,44.20315170288086,44.56822204589844
2017-03-14,71.95774841308594,31.925514221191406,83.8386001586914,20.40824317932129,141.01573181152344,41.12482833862305,70.95425415039062,35.833675384521484,98.5494155883789,59.8902473449707,44.14608383178711,88.1388168334961,41.46314239501953,23.860225677490234,77.5051498413086,138.938232421875,75.98705291748047,44.12830352783203,44.47881317138672
2017-03-15,72.27405548095703,32.03961944580078,85.19580078125,20.367841720581055,142.1250762939453,41.304969787597656,72.01114654541016,36.397396087646484,99.62683868408203,60.12606430053711,44.65721130371094,88.76421356201172,42.03069305419922,23.976612091064453,78.1356430053711,141.55767822265625,76.48003387451172,44.43521499633789,44.8632698059082
2017-03-16,72.3056869506836,32.13850402832031,85.21878051757812,20.32744026184082,142.56884765625,41.103004455566406,72.19051361083984,36.66699981689453,99.280029296875,60.093536376953125,44.40165710449219,88.9103775024414,41.81486129760742,24.375673294067383,78.39904022216797,141.48788452148438,76.70409393310547,44.03847122192383,44.800662994384766
2017-03-17,71.95774841308594,31.97115707397461,85.41049194335938,20.16872215270996,143.20892333984375,41.026580810546875,72.38269805908203,36.560794830322266,98.34276580810547,60.142337799072266,44.29212188720703,88.53678894042969,42.158599853515625,24.56688117980957,78.51873779296875,141.2346954345703,77.044677734375,44.31543731689453,44.79172897338867
2017-03-20,72.13172149658203,32.085262298583984,85.2264633178711,20.19469451904297,142.89317321777344,41.25584411621094,73.02963256835938,36.307525634765625,98.69701385498047,60.01222229003906,44.00005340576172,88.40682983398438,41.66298294067383,24.267587661743164,78.72626495361328,141.9331512451172,77.53762817382812,44.16572189331055,44.8721923828125
2017-03-21,72.10800170898438,32.32867431640625,85.70184326171875,20.17160987854004,142.32997131347656,41.4468994140625,73.36579132080078,36.02974319458008,98.6527328491211,59.9308967590332,43.63496398925781,87.80583190917969,41.40718460083008,24.051435470581055,78.23941040039062,143.73187255859375,77.51075744628906,42.7359504699707,45.00629806518555
2017-03-22,71.94985961914062,32.237396240234375,85.8935317993164,20.272611618041992,143.09799194335938,40.97745895385742,73.0490493774414,35.94804763793945,98.0328369140625,59.914642333984375,43.036224365234375,87.66777038574219,41.99073028564453,24.076377868652344,77.82439422607422,143.3738555908203,77.5555648803711,42.60120391845703,44.952667236328125
2017-03-23,71.77587890625,32.0776481628418,85.70954895019531,20.160058975219727,142.4323272705078,40.4043083190918,73.01671600341797,35.964385986328125,98.17303466796875,60.10980987548828,43.35020065307617,87.7977294921875,42.08666229248047,24.325788497924805,77.61688995361328,142.08163452148438,77.54658508300781,43.117733001708984,45.00629806518555
2017-03-24,71.61772155761719,32.03961944580078,85.9701919555664,20.087915420532227,141.6813201904297,39.94032669067383,72.26683044433594,35.78465270996094,97.74502563476562,59.9065055847168,43.19686508178711,87.70022583007812,42.21455383300781,24.19277000427246,77.433349609375,143.25161743164062,77.08951568603516,42.997962951660156,44.89902114868164
2017-03-27,71.5544662475586,32.191749572753906,85.74786376953125,20.102344512939453,141.7922821044922,39.95670700073242,72.64823913574219,35.564048767089844,97.6786117553711,59.711360931396484,42.92669677734375,87.92765045166016,41.59905242919922,24.051435470581055,76.98636627197266,142.91986083984375,76.91920471191406,43.03538131713867,44.952667236328125
2017-03-28,71.76798248291016,32.275413513183594,86.22325897216797,20.292808532714844,142.32139587402344,39.95124053955078,72.91973114013672,35.70294952392578,97.95166015625,59.98782730102539,43.087337493896484,88.65048217773438,41.7269401550293,24.14289093017578,76.8586654663086,141.82839965820312,76.73095703125,43.13270950317383,44.93477249145508
2017-03-29,71.6414566040039,32.26781463623047,86.20793151855469,20.414016723632812,142.8845977783203,39.82570266723633,73.3076171875,35.899879455566406,97.8040771484375,59.817054748535156,43.401309967041016,89.02411651611328,41.41518783569336,24.39229965209961,77.1459732055664,142.92861938476562,76.65032196044922,43.095252990722656,44.73808670043945
2017-03-30,71.32513427734375,32.40473937988281,86.01624298095703,20.6593017578125,143.27719116210938,39.32897186279297,73.38519287109375,35.514217376708984,97.59004211425781,59.54872512817383,43.13115310668945,88.44745635986328,41.58306121826172,24.275903701782227,76.27603912353516,141.8371124267578,76.48896789550781,42.75093078613281,44.729148864746094
2017-03-31,71.04837799072266,32.28303146362305,85.77088928222656,20.800710678100586,143.10655212402344,38.98506546020508,72.98440551757812,35.35010528564453,97.13988494873047,59.51618576049805,43.087337493896484,88.73170471191406,41.50310516357422,24.51700782775879,76.38776397705078,141.51400756835938,75.99601745605469,42.848243713378906,44.586097717285156
2017-04-03,70.9139633178711,32.26020812988281,85.77088928222656,20.72856330871582,142.26165771484375,39.09425735473633,72.9908447265625,35.32548141479492,97.05132293701172,59.66254425048828,42.751461029052734,88.46370697021484,41.31926345825195,24.442180633544922,76.18824005126953,141.15602111816406,74.83980560302734,42.586238861083984,44.60398864746094
2017-04-04,71.09585571289062,32.4655876159668,85.93955993652344,20.780508041381836,142.7310028076172,39.274383544921875,73.33995056152344,35.66191482543945,97.57527923583984,59.865875244140625,42.6273307800293,88.03321075439453,41.25532531738281,24.683279037475586,76.2919921875,141.02508544921875,76.23800659179688,42.50389862060547,44.47881317138672
2017-04-05,71.1432876586914,32.38192367553711,85.83223724365234,20.676620483398438,142.51766967773438,39.26346206665039,73.17186737060547,36.11322784423828,97.1915512084961,59.73577117919922,42.532413482666016,88.58552551269531,41.4805793762207,24.367353439331055,76.18824005126953,140.92901611328125,76.39935302734375,42.49641036987305,44.3178825378418
2017-04-06,70.69256591796875,32.457984924316406,85.55618286132812,20.613130569458008,145.09495544433594,38.98506546020508,72.78398895263672,36.195289611816406,96.7561264038086,59.467376708984375,42.4735107421875,88.43122100830078,41.5449333190918,24.533632278442383,76.61924743652344,149.9837646484375,75.61957550048828,42.36166763305664,44.487754821777344
2017-04-07,70.55814361572266,32.412349700927734,85.57917785644531,21.037343978881836,145.6069793701172,39.14337921142578,73.43692016601562,36.25272750854492,96.9184799194336,59.72759246826172,42.444061279296875,88.95100402832031,41.66563034057617,24.824609756469727,76.11640930175781,148.76129150390625,75.42242431640625,42.2269287109375,44.30000686645508
2017-04-10,70.76374053955078,32.47320556640625,85.8935317993164,21.083515167236328,146.11900329589844,39.170677185058594,73.08135223388672,36.43325424194336,97.3538818359375,59.95529556274414,42.34834671020508,87.97637939453125,41.85868453979492,25.098962783813477,76.53144073486328,149.5471649169922,75.93328094482422,42.558353424072266,44.59503936767578
2017-04-11,71.00887298583984,32.45038986206055,85.67119598388672,21.190290451049805,145.61553955078125,39.3453483581543,73.32054901123047,36.15426254272461,97.87786865234375,59.9308967590332,42.274723052978516,88.04947662353516,41.898921966552734,24.583515167236328,76.28401184082031,148.74383544921875,76.04979705810547,42.66380310058594,44.71125793457031
2017-04-12,71.41213989257812,32.66336441040039,87.11271667480469,21.193172454833984,145.22300720214844,39.38901138305664,73.55327606201172,36.425052642822266,98.22471618652344,60.174869537353516,42.39253234863281,88.56929016113281,42.003509521484375,24.824609756469727,76.26805877685547,148.40328979492188,76.11253356933594,42.95757293701172,44.7202033996582
2017-04-13,71.19071960449219,32.54927062988281,86.39962768554688,21.1094913482666,144.08795166015625,38.91957092285156,73.08782958984375,36.13785171508789,97.90737915039062,59.898372650146484,42.090667724609375,87.87889862060547,41.75410842895508,24.916057586669922,75.46991729736328,147.52139282226562,76.1304702758789,42.28717803955078,44.523521423339844
2017-04-14,,,,,,,,,,,,,,,,,,,
2017-04-17,71.47541046142578,32.76225662231445,86.89033508300781,21.207599639892578,144.82183837890625,39.47089385986328,74.17386627197266,36.21989822387695,98.42395782470703,60.23177719116211,42.407249450683594,88.2850112915039,41.93110275268555,24.941001892089844,75.92486572265625,148.54299926757812,76.50691223144531,42.62614440917969,45.00629806518555
2017-04-18,71.7995834350586,33.07413101196289,87.62645721435547,21.32303810119629,145.1888427734375,39.48727035522461,74.47770690917969,36.71225357055664,98.82247161865234,60.475738525390625,42.81953811645508,88.9103775024414,42.156375885009766,24.791353225708008,76.87464904785156,150.36793518066406,77.34046936035156,43.07809829711914,45.328155517578125
2017-04-19,71.39323425292969,32.88396072387695,87.12039184570312,21.374980926513672,145.12905883789062,39.361717224121094,73.63732147216797,36.61377716064453,98.29112243652344,60.00151062011719,42.58394241333008,88.2281494140625,41.92304229736328,24.89943504333496,76.74691772460938,150.1322021484375,76.73995208740234,43.145877838134766,45.28346633911133
2017-04-20,71.17808532714844,32.7774658203125,87.09738159179688,21.58563995361328,145.20587158203125,38.9796257019043,71.09675598144531,36.9091796875,96.84468078613281,59.829837799072266,42.61339569091797,88.3662338256836,42.19657897949219,24.699907302856445,75.86101531982422,151.0141143798828,77.10741424560547,43.31160354614258,44.943729400634766
2017-04-21,70.61239624023438,32.76225662231445,86.9747085571289,21.62604522705078,145.7349395751953,39.01237106323242,70.86405944824219,36.87635040283203,95.90745544433594,59.69902420043945,42.50297546386719,87.2291488647461,41.995452880859375,24.89943504333496,75.70938873291016,150.26318359375,76.34557342529297,43.198612213134766,44.92584228515625
2017-04-24,71.35340881347656,32.9219856262207,87.65714263916016,21.579872131347656,147.06629943847656,39.60189437866211,72.65470123291016,37.24562454223633,96.23216247558594,60.22227096557617,42.80482482910156,88.07384490966797,42.52644729614258,25.057392120361328,76.65115356445312,151.08395385742188,77.07154083251953,43.673160552978516,45.051002502441406
2017-04-25,71.71195220947266,32.792694091796875,87.53443908691406,21.657785415649414,147.3649444580078,39.53638458251953,73.10722351074219,37.344093322753906,98.01810455322266,60.680118560791016,42.87844467163086,88.09010314941406,42.74364471435547,24.8079833984375,77.03425598144531,150.65609741210938,78.3174057006836,43.37939453125,44.97053146362305
2017-04-26,69.9111557006836,32.891571044921875,86.89803314208984,21.767446517944336,150.88101196289062,39.034210205078125,71.85309600830078,37.02406311035156,96.03290557861328,60.09144973754883,42.61339569091797,87.31037902832031,42.80801010131836,24.824609756469727,76.48355102539062,148.85733032226562,78.70279693603516,43.23627853393555,44.51457214355469
2017-04-27,69.8713607788086,32.71660614013672,86.36895751953125,21.77033233642578,151.43569946289062,39.045108795166016,71.23251342773438,36.92559814453125,95.9369888305664,59.927947998046875,42.26736831665039,87.2129135131836,42.985015869140625,25.065706253051758,76.44363403320312,149.36380004882812,78.35323333740234,43.01783752441406,44.50564193725586
2017-04-28,69.58450317382812,32.82311248779297,86.85967254638672,21.69529914855957,151.49545288085938,39.18157958984375,71.65270233154297,36.9502067565918,95.75248718261719,58.8978157043457,42.34099578857422,87.87889862060547,42.53448486328125,24.650020599365234,76.53144073486328,150.65609741210938,78.10227966308594,43.34172439575195,44.28211975097656
2017-05-01,69.39325714111328,32.87636184692383,86.0929183959961,21.709726333618164,151.7855987548828,38.64664840698242,71.46524810791016,36.15426254272461,95.61229705810547,58.70158004760742,41.671016693115234,86.94491577148438,42.51840591430664,24.12626075744629,76.02862548828125,150.2457275390625,78.13814544677734,42.82952880859375,44.09437942504883
2017-05-02,68.70004272460938,33.00566482543945,86.1005859375,21.79341697692871,152.40855407714844,38.66303253173828,71.41354370117188,35.89167785644531,93.53116607666016,57.85133743286133,41.170372009277344,86.95301055908203,42.53448486328125,23.959983825683594,76.10845184326172,152.43734741210938,78.40701293945312,42.8671760559082,43.65629577636719
2017-05-03,68.86736297607422,32.952423095703125,85.71720886230469,21.862674713134766,153.45823669433594,38.33006286621094,71.50402069091797,36.9502067565918,93.55331420898438,58.11293411254883,41.26608657836914,86.69310760498047,42.566673278808594,24.442180633544922,72.54085540771484,151.7039031982422,81.83085632324219,42.7918701171875,43.58476257324219
2017-05-04,68.88330078125,33.21105194091797,86.61433410644531,22.03005027770996,155.70269775390625,38.37917709350586,71.88541412353516,36.96661376953125,94.60122680664062,58.82423400878906,42.0023193359375,87.13168334960938,43.926292419433594,24.292530059814453,73.2112808227539,154.72503662109375,82.33274841308594,43.115753173828125,45.46226501464844
