Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2015-02-04,57.06215286254883,67.5715560913086,46.153099060058594,69.76476287841797,62.08102798461914,34.32842254638672,43.859275817871094,58.05530548095703,34.343658447265625,35.402687072753906,49.7455940246582,23.59817123413086,24.54208755493164,37.23617935180664
2015-02-05,57.623680114746094,68.17024993896484,47.34425735473633,70.4976806640625,63.08695983886719,35.105857849121094,44.54459762573242,58.96725845336914,34.7399787902832,35.87220764160156,50.27365493774414,23.997268676757812,25.104778289794922,38.6806526184082
2015-02-06,57.516807556152344,68.3573226928711,47.28817367553711,70.20450592041016,63.26319122314453,35.11393737792969,44.729618072509766,58.70158386230469,35.30409622192383,35.77439498901367,50.868568420410156,23.95099639892578,25.09395980834961,39.45536422729492
2015-02-09,57.554542541503906,68.86872863769531,47.540428161621094,70.32174682617188,63.3813591003418,35.23541259765625,44.35956573486328,58.3497314453125,35.764678955078125,35.76781463623047,50.75494384765625,23.829532623291016,24.9154109954834,39.950172424316406
2015-02-10,57.208797454833984,68.71280670166016,47.638519287109375,69.81608581542969,62.9382209777832,34.498470306396484,43.98264694213867,58.3856315612793,36.482330322265625,36.47069549560547,50.58114242553711,24.03196907043457,25.618776321411133,40.93480682373047
2015-02-11,56.951072692871094,68.58808898925781,47.56145477294922,68.30631256103516,62.57635498046875,34.134056091308594,44.27045822143555,57.43061828613281,36.03245544433594,36.365604400634766,49.59185791015625,23.835323333740234,25.50515365600586,40.89482116699219
2015-02-12,58.06367874145508,69.8161392211914,48.19182586669922,69.47896575927734,63.48474884033203,34.63615798950195,45.079124450683594,58.90981674194336,36.20383071899414,37.147308349609375,50.5474739074707,24.15342903137207,25.954227447509766,40.374813079833984
2015-02-13,58.69229507446289,71.02527618408203,49.495079040527344,71.03268432617188,65.27200317382812,35.78610610961914,45.55198669433594,59.67815399169922,37.12956619262695,38.49393844604492,51.56369400024414,24.274885177612305,26.733346939086914,40.58982849121094
2015-02-16,,,,,,,,,,,,,,
2015-02-17,58.49113464355469,70.78597259521484,49.20468521118164,70.71754455566406,65.6486587524414,36.33675765991211,45.67534255981445,59.261680603027344,37.25155258178711,38.57933044433594,51.752113342285156,24.350086212158203,26.86319351196289,40.79482650756836
2015-02-18,57.208797454833984,69.55162048339844,47.97224807739258,69.85271453857422,64.79936218261719,35.94805908203125,43.82502365112305,58.428707122802734,37.542205810546875,38.934051513671875,51.112789154052734,24.39635467529297,26.338380813598633,40.54981231689453
2015-02-19,56.221920013427734,68.23540496826172,47.752681732177734,68.74604034423828,64.2380599975586,35.82659149169922,44.140262603759766,57.88300323486328,37.908180236816406,39.531822204589844,52.10879135131836,24.298023223876953,26.733346939086914,40.789817810058594
2015-02-20,56.52363204956055,68.39282989501953,47.72435760498047,66.75255584716797,63.42566680908203,35.11393737792969,43.735931396484375,57.51679229736328,37.87947463989258,39.886531829833984,52.04820251464844,24.217058181762695,26.495283126831055,40.564815521240234
2015-02-23,55.95159912109375,67.92683410644531,47.3985481262207,67.37553405761719,63.17456817626953,35.00057601928711,43.82502365112305,57.301353454589844,38.15934753417969,41.055809020996094,53.387451171875,24.309593200683594,26.592674255371094,40.0748176574707
